kind,emd_a,pdb_a,chain_a,len_a,emd_b,pdb_b,chain_b,len_b,fident
unrelated,25542,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25542/7syv.pdb,b,101,32464,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32464/7wff.pdb,E,101,0.000
unrelated,20812,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20812/6ukt.pdb,D,134,4345,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4345/6g2j.pdb,m,129,0.000
unrelated,22109,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22109/6x9s.pdb,A,516,26120,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26120/7ttn.pdb,G,556,0.000
unrelated,27984,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27984/8eas.pdb,F,118,4792,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4792/6rbd.pdb,Z,108,0.000
unrelated,31472,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31472/7f64.pdb,K,261,32837,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32837/7wuj.pdb,S,250,0.000
unrelated,33227,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33227/7xjh.pdb,N,137,7324,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7324/6c0f.pdb,Y,127,0.000
unrelated,32373,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32373/7w9v.pdb,A,135,32800,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32800/7wtt.pdb,Y,133,0.000
unrelated,20349,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20349/6pif.pdb,I,358,20528,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20528/6pz9.pdb,D,390,0.000
unrelated,32639,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32639/7wo5.pdb,D,225,4590,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4590/6qm7.pdb,B,231,0.000
unrelated,33099,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33099/7xau.pdb,C,354,3944,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3944/6esb.pdb,7,350,0.000
unrelated,20883,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20883/6uun.pdb,R,490,7324,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7324/6c0f.pdb,8,434,0.000
unrelated,24898,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24898/7s8n.pdb,C,345,31088,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31088/7efo.pdb,G,360,0.000
unrelated,4813,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4813/6rdc.pdb,R,199,4853,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4853/6rep.pdb,P,229,0.000
unrelated,11520,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11520/6zxg.pdb,L,158,13777,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13777/7q21.pdb,F,143,0.000
unrelated,23667,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23667/7m4v.pdb,P,119,25758,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25758/7t9i.pdb,B,112,0.000
unrelated,9404,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9404/5bkg.pdb,A,364,9934,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9934/6k7i.pdb,C,361,0.000
unrelated,24270,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24270/7nad.pdb,Z,136,31106,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31106/7eg6.pdb,C,129,0.000
unrelated,14251,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14251/7r41.pdb,i,127,32309,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32309/7w4n.pdb,h,105,0.000
unrelated,15312,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15312/8ab6.pdb,F,137,32204,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32204/7vyg.pdb,v,125,0.000
unrelated,31054,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31054/7ebr.pdb,E,216,7010,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7010/6avo.pdb,I,248,0.000
unrelated,11310,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11310/6zn5.pdb,V,101,11890,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11890/7as9.pdb,Y,103,0.000
unrelated,30560,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30560/7d3m.pdb,L,123,34431,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34431/8h1t.pdb,C,130,0.000
unrelated,11978,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11978/7b14.pdb,D,129,32257,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32257/7w1v.pdb,v,124,0.000
unrelated,21644,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21644/6wdr.pdb,L,140,31660,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31660/7v2q.pdb,K,129,0.000
unrelated,30536,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30536/7d0j.pdb,2,201,4987,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4987/6rrd.pdb,E,215,0.000
unrelated,11243,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11243/6zkb.pdb,V,141,11247,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11247/6zkf.pdb,i,145,0.000
unrelated,26846,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26846/7ux2.pdb,P,476,27104,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27104/8d0b.pdb,G,456,0.000
unrelated,23906,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23906/7ml2.pdb,D,221,33682,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33682/7y89.pdb,S,248,0.000
unrelated,7324,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7324/6c0f.pdb,7,231,9868,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9868/6jpa.pdb,E,222,0.000
unrelated,30012,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30012/6ly5.pdb,H,203,4840,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4840/6re3.pdb,P,229,0.000
unrelated,0633,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0633/6o6c.pdb,D,215,26653,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26653/7uot.pdb,a,232,0.000
unrelated,14307,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14307/7r4g.pdb,B,216,14331,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14331/7r5m.pdb,A,235,0.000
unrelated,33391,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33391/7xq9.pdb,A,382,7340,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7340/6c4h.pdb,v,384,0.000
unrelated,24072,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24072/7mxe.pdb,A,244,32250,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32250/7w14.pdb,B,263,0.000
unrelated,12920,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12920/7oi7.pdb,i,128,9989,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9989/6khi.pdb,S,110,0.000
unrelated,34054,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34054/7yrf.pdb,A,225,9680,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9680/6ijo.pdb,2,227,0.000
unrelated,24501,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24501/7rkn.pdb,A,353,9358,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9358/6neq.pdb,a,359,0.000
unrelated,4616,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4616/6qpw.pdb,E,372,7971,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7971/6dnf.pdb,A,352,0.000
unrelated,33196,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33196/7xhn.pdb,Q,274,4814,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4814/6rdd.pdb,4,294,0.000
unrelated,22418,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22418/7jpp.pdb,A,392,6839,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/6839/5ylz.pdb,V,382,0.000
unrelated,29653,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/29653/8g0c.pdb,H,121,30909,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30909/7dxh.pdb,A,116,0.000
unrelated,10322,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10322/6swc.pdb,F,236,9830,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9830/6jht.pdb,B,222,0.000
unrelated,27402,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27402/8dex.pdb,A,227,4165,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4165/6f0k.pdb,A,211,0.000
unrelated,28641,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/28641/8ew3.pdb,C,257,34119,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34119/7yv7.pdb,C,242,0.000
unrelated,22341,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22341/7ji0.pdb,A,284,31043,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31043/7eah.pdb,1,292,0.000
unrelated,25687,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25687/7t4s.pdb,E,129,32391,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32391/7wb0.pdb,D,122,0.000
unrelated,4352,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4352/6g5h.pdb,B,264,9689,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9689/6ilo.pdb,B,249,0.000
unrelated,7997,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7997/6drd.pdb,K,117,9646,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9646/6id0.pdb,a,126,0.000
unrelated,9646,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9646/6id0.pdb,P,229,9781,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9781/6j8g.pdb,B,218,0.000
unrelated,21564,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21564/6w6v.pdb,K,198,23498,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23498/7lrs.pdb,E,215,0.000
unrelated,10480,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10480/6ted.pdb,W,305,27403,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27403/8dfa.pdb,B,290,0.000
unrelated,31660,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31660/7v2q.pdb,Q,105,4379,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4379/6gc0.pdb,O,116,0.000
unrelated,11555,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11555/6zy9.pdb,E,260,23502,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23502/7ls5.pdb,B,250,0.000
unrelated,31956,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31956/7vfj.pdb,A,207,4830,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4830/6rdt.pdb,P,229,0.000
unrelated,30820,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30820/7dr0.pdb,F,186,31079,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31079/7eep.pdb,M,182,0.000
unrelated,10462,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10462/6tcz.pdb,N,220,30529,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30529/7d0b.pdb,L,220,0.000
unrelated,34098,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34098/7yu4.pdb,A,379,4230,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4230/6fbv.pdb,A,347,0.000
unrelated,32303,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32303/7w4f.pdb,b,126,4873,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4873/6rfr.pdb,3,128,0.000
unrelated,7997,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7997/6drd.pdb,H,150,9356,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9356/6ne3.pdb,C,130,0.000
unrelated,13965,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13965/7qh6.pdb,X,256,24570,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24570/7rmh.pdb,A,248,0.000
unrelated,14927,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14927/7zs9.pdb,D,221,24706,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24706/7rvb.pdb,A,230,0.000
unrelated,24270,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24270/7nad.pdb,5,235,30825,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30825/7dr7.pdb,B,241,0.000
unrelated,11256,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11256/6zko.pdb,N,347,32132,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32132/7vuz.pdb,A,354,0.000
unrelated,21460,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21460/6vyh.pdb,C,213,21644,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21644/6wdr.pdb,A,206,0.000
unrelated,13389,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13389/7pg9.pdb,M,213,27775,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27775/8dxs.pdb,I,212,0.000
unrelated,24950,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24950/7sae.pdb,E,207,25660,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25660/7t3j.pdb,J,228,0.000
unrelated,3434,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3434/5m3l.pdb,M,217,9642,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9642/6aks.pdb,C,240,0.000
unrelated,25762,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25762/7t9m.pdb,H,217,31171,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31171/7eko.pdb,H,208,0.000
unrelated,21345,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21345/6vq9.pdb,I,226,4345,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4345/6g2j.pdb,B,224,0.000
unrelated,12745,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12745/7o75.pdb,D,221,26599,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26599/7um7.pdb,B,225,0.000
unrelated,21906,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21906/6wu6.pdb,B,238,4903,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4903/6rjf.pdb,3,239,0.000
unrelated,11864,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11864/7aqd.pdb,N,120,15328,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15328/8abz.pdb,R,122,0.000
unrelated,11248,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11248/6zkg.pdb,f,116,11424,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11424/6ztq.pdb,W,131,0.000
unrelated,10695,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10695/6y5e.pdb,I,153,33010,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33010/7x57.pdb,A,139,0.000
unrelated,4872,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4872/6rfq.pdb,I,229,4877,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4877/6rgq.pdb,N,219,0.000
unrelated,3532,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3532/5mmj.pdb,q,165,3981,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3981/6exv.pdb,H,150,0.000
unrelated,11244,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11244/6zkc.pdb,s,137,25539,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25539/7sys.pdb,N,132,0.000
unrelated,10112,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10112/6s7t.pdb,I,292,4846,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4846/6re9.pdb,4,294,0.000
unrelated,23095,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23095/7l06.pdb,E,213,27013,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27013/8cvr.pdb,L,204,0.000
unrelated,12826,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12826/7ode.pdb,Y,118,31062,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31062/7eda.pdb,U,104,0.000
unrelated,32317,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32317/7w59.pdb,q,504,32823,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32823/7wu7.pdb,C,545,0.000
unrelated,30934,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30934/7e0j.pdb,X,249,32683,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32683/7wpd.pdb,X,237,0.000
unrelated,9212,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9212/6mrt.pdb,A,324,9644,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9644/6aku.pdb,A,298,0.000
unrelated,10095,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10095/6s3r.pdb,A,250,11889,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11889/7as8.pdb,F,209,0.000
unrelated,25163,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25163/7sjo.pdb,F,236,26969,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26969/8css.pdb,H,201,0.000
unrelated,11250,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11250/6zki.pdb,h,114,11876,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11876/7ar8.pdb,n,117,0.000
unrelated,26298,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26298/7u1a.pdb,F,264,30367,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30367/7ch0.pdb,A,260,0.000
unrelated,7324,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7324/6c0f.pdb,6,232,9678,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9678/6ijj.pdb,F,227,0.000
unrelated,7335,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7335/6c24.pdb,N,425,9204,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9204/6mrl.pdb,A,386,0.000
unrelated,32244,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32244/7w0m.pdb,R,477,32301,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32301/7w4d.pdb,r,459,0.000
unrelated,14791,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14791/7zm7.pdb,a,203,31191,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31191/7emf.pdb,T,212,0.000
unrelated,15561,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15561/8ap8.pdb,M,255,31556,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31556/7fej.pdb,2,218,0.000
unrelated,13141,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13141/7p02.pdb,H,298,32023,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32023/7vlk.pdb,A,307,0.000
unrelated,15025,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15025/7zyj.pdb,J,205,32464,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32464/7wff.pdb,f,238,0.000
unrelated,12923,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12923/7oia.pdb,i,128,15558,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15558/8ap4.pdb,o,115,0.000
unrelated,27177,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27177/8d48.pdb,L,220,31433,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31433/7f3f.pdb,E,216,0.000
unrelated,9989,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9989/6khi.pdb,C,132,9998,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9998/6kiu.pdb,J,145,0.000
unrelated,11255,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11255/6zkn.pdb,6,223,23888,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23888/7mka.pdb,d,221,0.000
unrelated,32513,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32513/7whw.pdb,B,414,4822,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4822/6rdl.pdb,2,441,0.000
unrelated,15326,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15326/8abm.pdb,H,93,8937,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/8937/6dzp.pdb,g,82,0.000
unrelated,31429,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31429/7f2o.pdb,A,361,32191,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32191/7vy1.pdb,w,357,0.000
unrelated,11263,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11263/6zkv.pdb,W,189,32678,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32678/7wp8.pdb,F,183,0.000
unrelated,4537,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4537/6qel.pdb,G,245,9854,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9854/6jo6.pdb,6,232,0.000
unrelated,4851,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4851/6ree.pdb,R,199,7062,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7062/6b70.pdb,D,211,0.000
unrelated,11040,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11040/6z1u.pdb,b,214,15045,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15045/8a02.pdb,D,239,0.000
unrelated,20750,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20750/6ue8.pdb,A,245,9362,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9362/6nf8.pdb,p,258,0.000
unrelated,21572,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21572/6w7n.pdb,C,233,7351,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7351/6c6u.pdb,G,239,0.000
unrelated,11082,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11082/6z5u.pdb,K,276,33889,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33889/7yk7.pdb,S,248,0.000
unrelated,32517,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32517/7wi0.pdb,H,123,4345,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4345/6g2j.pdb,A,115,0.000
unrelated,11260,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11260/6zks.pdb,s,137,32303,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32303/7w4f.pdb,o,128,0.000
unrelated,24937,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24937/7s9u.pdb,E,207,31659,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31659/7v2p.pdb,D,209,0.000
unrelated,22432,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22432/7jqb.pdb,B,295,25772,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25772/7taf.pdb,A,296,0.000
